User_ID,Product_ID,Gender,Age,Purchase
1003879,P00339342,M,26-35,11506
1003882,P00054242,M,55+,19191
1003888,P00057642,M,46-50,11755
1003889,P00348542,M,46-50,15556
1003895,P00120042,F,36-45,11412
1003925,P00105142,M,26-35,15713
1003930,P00114342,M,55+,15387
1003959,P00338542,F,46-50,15327
1003986,P00194642,M,26-35,15302
1004003,P00338542,M,55+,15847
1004014,P00025442,M,26-35,19524
1004035,P00237542,M,18-25,19525
1004065,P00112542,F,46-50,19400
1004067,P00105142,M,46-50,15196
1004071,P00144642,M,26-35,11888
1004110,P00184442,F,46-50,7932
1004170,P00113242,M,46-50,19027
1004179,P00080342,F,36-45,15258
1004194,P00080342,M,18-25,19183
1004203,P00000642,M,26-35,19006
1004211,P00352242,M,46-50,15807
1004264,P00119642,M,46-50,19256
1004267,P00255942,M,36-45,7721
1004306,P00169742,M,46-50,15716
1004316,P00277442,M,26-35,11694
1004343,P00073842,M,26-35,8212
1004357,P00182742,F,36-45,19341
1004382,P00140442,M,26-35,7713
1004420,P00304242,M,26-35,15857
1004467,P00147942,F,51-55,11616
1004468,P00110942,F,36-45,19408
1004494,P00182142,M,46-50,15616
1004512,P00182342,M,26-35,15862
1004564,P00025442,M,36-45,15544
1004598,P00057642,F,36-45,15246
1004604,P00105142,M,26-35,4056
1004657,P00184942,M,46-50,19704
1004717,P00113242,M,46-50,18988
1004729,P00112142,M,51-55,8183
1004759,P00317642,F,51-55,15722
1004779,P00339342,M,46-50,11568
1004813,P00157642,F,36-45,15718
1004844,P00112142,M,46-50,15866
1004854,P00184442,F,51-55,7856
1004866,P00182142,M,55+,11771
1004873,P00080342,M,55+,19132
1004896,P00351342,M,36-45,7892
1004900,P00305142,M,26-35,8168
1004971,P00157642,M,36-45,15551
1005009,P00237542,F,46-50,15228
1005040,P00057642,M,46-50,19122
1005066,P00289842,F,26-35,15340
1005109,P00120042,F,46-50,3911
1005116,P00177442,M,36-45,19120
1005123,P00352442,M,51-55,7828
1005128,P00329542,M,51-55,11753
1005132,P00110942,M,36-45,19079
1005150,P00349942,M,26-35,11555
1005165,P00114342,M,36-45,19182
1005201,P00112542,M,51-55,11483
1005223,P00110942,M,55+,15360
1005236,P00042142,M,26-35,11819
1005240,P00002142,F,26-35,19384
1005242,P00112142,M,26-35,4451
1005303,P00184942,F,55+,12103
1005325,P00046742,F,51-55,3804
1005340,P00054242,F,51-55,15417
1005353,P00266642,M,26-35,11562
1005423,P00010742,F,51-55,15833
1005446,P00113242,F,51-55,19648
1005517,P00113242,M,55+,19173
1005549,P00127942,F,51-55,4100
1005577,P00338942,M,51-55,11808
1005587,P00057642,M,26-35,15611
1005625,P00274242,M,26-35,15917
1005633,P00112142,M,51-55,19020
1005696,P00329542,F,26-35,15865
1005732,P00088042,F,26-35,11949
1005766,P00128742,M,55+,15302
1005770,P00329542,M,26-35,15749
1005799,P00270542,M,26-35,15845
1005876,P00184942,M,51-55,11877
1005889,P00110742,M,51-55,15312
1005902,P00110842,M,51-55,4409
1005903,P00237542,M,26-35,19512
1005906,P00184942,F,18-25,19051
1005962,P00113242,M,36-45,19038
1006005,P00059642,F,26-35,15248
1006029,P00334642,F,26-35,11443
1000080,P00223542,M,55+,15649
1000096,P00184942,F,26-35,15302
1000144,P00338442,M,26-35,11688
1000373,P00329542,F,26-35,11502
1000400,P00010742,F,18-25,11386
1000433,P00346442,M,51-55,3891
1000503,P00338542,M,36-45,15160
1000512,P00338442,M,36-45,7656
1000538,P00110942,M,55+,19199
1000581,P00303442,M,51-55,15500
1000688,P00110742,M,55+,15318
1000723,P00334242,M,26-35,15663
1000726,P00128042,F,26-35,11511
1000734,P00249742,M,26-35,15744
1000747,P00364442,M,18-25,15303
1000799,P00334242,F,26-35,19684
1000826,P00046742,F,36-45,4152
1000833,P00170342,M,36-45,15877
1000840,P00115142,F,26-35,19596
1000895,P00249742,M,51-55,3974
1000896,P00267542,M,18-25,19206
1000933,P00147942,M,46-50,19645
1000946,P00010742,M,36-45,15845
1001009,P00334242,M,51-55,19193
1001023,P00088042,M,55+,18959
1001111,P00090942,F,51-55,15315
1001148,P00193542,M,36-45,15645
1001233,P00262242,F,46-50,15686
1001307,P00057642,M,55+,19679
1001351,P00237542,F,26-35,11906
1001405,P00184942,M,55+,15235
1001428,P00112142,F,46-50,19625
1001432,P00248942,M,36-45,19028
1001443,P00217442,M,36-45,11760
1001487,P00334242,M,36-45,19343
1001494,P00113142,M,26-35,19671
1001515,P00184942,M,26-35,15490
1001521,P00147942,F,26-35,19638
1001707,P00193542,M,51-55,8170
1001719,P00262242,M,18-25,11603
1001977,P00184442,M,55+,12034
1002007,P00221742,M,51-55,11675
1002093,P00338542,M,18-25,15239
1002095,P00010742,M,55+,15870
1002154,P00277442,M,26-35,11674
1002227,P00144642,M,51-55,12027
1002275,P00183442,M,55+,11864
1002276,P00010742,M,55+,19586
1002291,P00127942,M,46-50,15750
1002296,P00182742,F,26-35,11436
1002309,P00346442,F,46-50,12023
1002312,P00159242,M,46-50,12031
1002328,P00147942,M,55+,19195
1002329,P00242742,F,55+,8294
1002355,P00173342,F,46-50,11812
1002408,P00144642,F,46-50,15536
1002499,P00105142,M,51-55,11816
1002515,P00125942,M,46-50,15897
1002591,P00010742,M,18-25,19640
1002606,P00143342,M,51-55,8063
1002646,P00303342,M,46-50,18997
1002672,P00110942,M,36-45,15613
1002680,P00007042,M,26-35,8042
1002690,P00184942,M,26-35,19525
1002766,P00110942,M,46-50,15750
1002775,P00062842,F,18-25,15856
1002819,P00332242,M,46-50,19677
1002862,P00110942,M,46-50,19426
1002945,P00184942,F,36-45,19259
1002998,P00267542,F,26-35,15656
1003015,P00182342,M,55+,11526
1003021,P00177542,F,46-50,7843
1003060,P00147942,F,36-45,15181
1003222,P00111242,M,36-45,19518
1003241,P00309142,F,51-55,7958
1003252,P00262242,M,51-55,4461
1003452,P00014042,M,26-35,19549
1003468,P00121342,M,26-35,15503
1003548,P00244042,M,46-50,4155
1003554,P00028042,M,26-35,15284
1003647,P00308542,M,26-35,15754
1003656,P00339342,F,46-50,12057
1003747,P00046742,M,46-50,19546
1003844,P00122442,M,18-25,15607
1003936,P00351342,F,36-45,15266
1003966,P0097242,M,26-35,18966
1003985,P00070042,M,46-50,15267
1004031,P00184942,M,26-35,19520
1004038,P00121342,M,51-55,15339
1004164,P00025442,M,36-45,8176
1004180,P00286742,M,55+,11533
1004187,P00114342,F,55+,15902
1004201,P00286742,F,26-35,15424
1004257,P00267542,M,51-55,11861
1004301,P00351142,M,36-45,19546
1004325,P00184942,M,26-35,19592
1004396,P00223542,M,18-25,15248
1004538,P00274142,M,26-35,4292
1004545,P00237542,M,26-35,19628
1004565,P00057642,M,36-45,15578
1004571,P00255942,M,36-45,19144
1004573,P00345642,M,51-55,11794
1004576,P00221742,F,26-35,11510
1004580,P00114342,F,55+,19524
1004746,P00115142,M,51-55,11863
1004778,P00221142,M,26-35,8213
1004818,P00248942,F,26-35,15882
1004820,P00351342,M,51-55,7944
1004930,P00046742,M,51-55,15782
1004941,P00275542,M,55+,7637
1005018,P00113242,F,55+,15618
1005052,P00351142,M,36-45,19565
1005062,P00030842,M,51-55,19291
1005092,P00351142,M,55+,15184
1005094,P00044442,M,18-25,19040
1005171,P00338942,M,55+,15460
1005194,P00182142,M,26-35,15736
1005246,P00289842,F,18-25,15610
1005301,P00345742,M,26-35,15736
1005305,P00036842,F,18-25,7595
1005334,P00078542,F,55+,3825
1005402,P00246142,F,26-35,15683
1005432,P00341342,M,55+,15894
1005442,P00267542,M,26-35,3891
1005507,P00251842,M,46-50,15699
1005807,P00184942,M,36-45,19294
1005810,P00110942,M,51-55,15219
1005816,P00050442,M,26-35,11595
1005859,P00305142,M,26-35,11602
1005869,P00173342,F,26-35,11577
1005909,P00110842,M,18-25,11594
1005923,P00046742,M,26-35,15734
1005939,P00112542,F,46-50,11715
1005967,P00138442,M,51-55,15284
1005969,P00121342,M,46-50,19548
1005993,P00112542,F,51-55,11802
1006014,P00111242,M,46-50,15368
1006026,P00032042,M,36-45,8176
1000032,P00046142,F,26-35,15803
1000088,P00184942,F,46-50,19666
1000098,P00334242,F,36-45,19601
1000141,P00046742,M,36-45,19176
1000168,P00145042,F,51-55,11602
1000193,P00270542,F,46-50,11725
1000233,P00112142,F,46-50,15230
1000275,P00270942,M,26-35,11890
1000332,P00334242,M,51-55,15387
1000341,P00062842,F,55+,19552
1000417,P00025442,F,26-35,19205
1000450,P00145042,M,46-50,11963
1000458,P00113342,M,51-55,19300
1000561,P00062842,F,18-25,15525
1000681,P0097342,M,36-45,11443
1000806,P00010742,M,36-45,11396
1000907,P00184942,F,46-50,19349
1000976,P00251842,M,36-45,12098
1001032,P00248942,M,51-55,15604
1001037,P00080342,M,46-50,15619
1001259,P00112142,M,36-45,19030
1001315,P00184942,M,36-45,19664
1001337,P00340342,M,55+,15353
1001412,P00270942,M,26-35,15556
1001533,P00334242,M,46-50,19618
1001659,P00351142,F,18-25,15521
1001663,P00184942,M,18-25,19472
1001670,P00147942,F,55+,19093
1001725,P00193542,M,18-25,15842
1001826,P00237542,M,46-50,19535
1001869,P00025442,M,46-50,19333
1001963,P00223542,F,51-55,19272
1001976,P00002142,M,36-45,15583
1002130,P00364442,M,46-50,11847
1002267,P00010742,F,55+,15410
1002315,P00293842,M,55+,3826
1002353,P00249542,F,36-45,7983
1002372,P00184942,F,46-50,19381
1002410,P00110742,M,55+,15779
1002437,P00010742,M,26-35,19179
1002440,P00262242,M,51-55,15773
1002483,P00317642,M,55+,19683
1002558,P00025442,M,55+,15879
1002586,P00248942,M,26-35,15310
1002640,P00110842,M,36-45,19409
1002699,P00090942,F,55+,15798
1002703,P00025442,M,36-45,11383
1002751,P00303342,F,26-35,15414
1003023,P00110842,F,26-35,19183
1003122,P00334242,F,26-35,15529
1003168,P00184442,F,36-45,11720
1003256,P00080342,M,26-35,19279
1003325,P00248942,F,36-45,15530
1003330,P00110842,F,36-45,15569
1003338,P00182142,M,46-50,15432
1003398,P00248942,M,18-25,11601
1003409,P00057642,M,26-35,19193
1003444,P00070342,M,51-55,7854
1003474,P00112542,M,36-45,19465
1003543,P00184042,M,26-35,19099
1003637,P00289842,M,26-35,11602
1003692,P00110842,M,36-45,15250
1003779,P00110842,F,46-50,19367
1003788,P00338442,F,18-25,12013
1003932,P00221142,M,26-35,11695
1003943,P00112142,F,36-45,15915
1003977,P00237542,M,36-45,15584
1004025,P00358442,F,55+,11643
1004027,P00040742,F,26-35,7813
1004059,P00286742,M,26-35,12024
1004125,P00216142,M,36-45,15168
1004184,P00334242,M,51-55,15648
1004230,P00359742,M,55+,11810
1004266,P00338442,M,55+,11672
1004319,P00111242,M,36-45,15806
1004513,P00147942,M,55+,15609
1004527,P00233142,M,18-25,7876
1004540,P00221442,F,26-35,15854
1004570,P00128942,M,46-50,15508
1004581,P00184442,M,26-35,11578
1004587,P00332242,M,36-45,19523
1004645,P00112542,F,51-55,4268
1004781,P00142142,F,51-55,11846
1004836,P00351342,F,46-50,8282
1004864,P00110842,M,18-25,19111
1004905,P00177542,F,46-50,8333
1004945,P00113242,M,51-55,18972
1005095,P00184042,F,36-45,19078
1005110,P00184042,M,36-45,19472
1005144,P00334242,F,51-55,19530
1005401,P00118642,F,18-25,15859
1005409,P00254442,M,46-50,4326
1005410,P00346442,F,46-50,8119
1005415,P00338542,F,26-35,7900
1005764,P00255942,F,51-55,19328
1005783,P00303442,F,46-50,15398
1005798,P00182142,M,36-45,15914
1005833,P00006942,F,36-45,7682
1005846,P00105142,M,46-50,15484
1005867,P00105142,F,46-50,15393
1005945,P00112142,F,36-45,8164
1000089,P00184942,F,55+,15790
1000109,P00046742,M,46-50,15792
1000112,P00278942,M,26-35,19520
1000124,P00044442,M,55+,11599
1000831,P00046742,F,46-50,15909
1000874,P00233342,M,46-50,15575
1000952,P00114342,M,55+,19269
1000962,P00010742,F,26-35,19652
1001038,P00249542,F,55+,15575
1001078,P00221342,F,46-50,11627
1001143,P00112142,M,51-55,19571
1001398,P00117342,F,55+,15183
1001452,P00071242,F,55+,15760
1001485,P00037142,F,26-35,15322
1001526,P00025442,M,55+,15875
1001541,P00110742,M,55+,19589
1001554,P00177442,F,36-45,15705
1001625,P00110842,M,46-50,15186
1002141,P00010742,F,51-55,19283
1002196,P00262242,M,26-35,15230
1002243,P00351142,M,46-50,15489
1002292,P00057642,M,51-55,19489
1002359,P00105142,M,55+,19345
1002422,P00184442,F,51-55,11597
1002423,P00036842,F,46-50,15916
1002476,P00112142,M,51-55,7589
1002718,P00251642,F,26-35,11507
1002725,P00351142,M,36-45,15808
1002869,P00270942,M,51-55,19616
1002961,P00233542,M,51-55,11986
1003254,P00113142,F,36-45,11483
1003375,P00320842,M,26-35,8299
1003437,P00110842,F,26-35,19708
1003613,P00162042,M,26-35,15169
1003758,P00147942,F,36-45,15264
1004105,P00128142,M,51-55,11790
1004145,P00183442,F,51-55,19013
1004146,P00115142,M,36-45,19038
1004154,P00115142,M,26-35,19200
1004392,P00242742,M,18-25,11762
1004440,P00334242,M,36-45,15161
1004503,P00128942,M,55+,11649
1004650,P00303442,M,26-35,11890
1004903,P00114342,M,36-45,15631
1004913,P00242742,F,26-35,4422
1005048,P00318742,F,36-45,19172
1005202,P00277542,M,18-25,11580
1005552,P00339342,M,51-55,12031
1005713,P00145042,F,51-55,7655
1005914,P00153142,M,36-45,7719
1005921,P00114942,M,26-35,15432
1000067,P00177542,F,51-55,19011
1000158,P00184042,M,55+,15819
1000597,P00112142,M,36-45,19506
1000635,P00046742,M,55+,19535
1000675,P00267542,M,26-35,4153
1001042,P00246142,M,36-45,15199
1001253,P00110742,F,36-45,8188
1001282,P00220142,M,51-55,15777
1001385,P00010742,F,26-35,11992
1001423,P00334242,M,26-35,15228
1001569,P00114342,F,55+,18967
1002028,P00115142,M,46-50,19398
1002044,P00110842,F,46-50,19562
1002111,P00080342,M,55+,19389
1002224,P00010742,M,26-35,19357
1002266,P00237542,F,51-55,19158
1002482,P00147742,F,51-55,19396
1002569,P00274142,M,46-50,11888
1002588,P00002142,F,55+,11699
1002600,P00351142,M,26-35,19353
1002618,P00057642,F,18-25,7767
1002654,P00334242,F,36-45,15432
1002667,P00118642,F,36-45,11526
1002746,P00182242,M,51-55,15759
1002758,P00057642,M,55+,19138
1002836,P00184942,M,26-35,15265
1003117,P00184942,M,36-45,19340
1003238,P00351342,M,36-45,19000
1003417,P00110842,F,18-25,4327
1003634,P00001042,M,51-55,15741
1003706,P00286742,M,26-35,12043
1003877,P00110942,M,46-50,19190
1003915,P00110942,F,36-45,7893
1003924,P00057642,M,51-55,11833
1004029,P00110942,F,55+,11523
1004365,P00162442,F,51-55,11691
1004429,P00334242,M,26-35,15165
1004797,P00112142,F,36-45,15805
1005157,P00233542,M,36-45,15165
1005291,P00114342,M,46-50,15273
1005887,P00080342,F,36-45,19487
1000627,P00242742,M,51-55,11472
1000656,P00161242,F,46-50,15340
1000813,P00249542,M,18-25,12015
1000827,P00110842,M,46-50,11805
1001118,P00145042,M,51-55,11955
1001251,P00110842,M,26-35,15879
1001431,P00274142,M,55+,15445
1001531,P00006942,M,46-50,11961
1001618,P00244142,M,51-55,11850
1001718,P00046742,M,18-25,15556
1001782,P00105142,M,46-50,11504
1001859,P00246142,F,26-35,11995
1002471,P00057642,M,51-55,15317
1002520,P00090942,F,55+,15637
1002596,P00025442,M,51-55,12079
1002598,P00110942,M,26-35,19321
1002834,P00317442,M,36-45,11505
1002884,P00125942,F,51-55,11999
1003049,P00113242,F,51-55,15445
1003176,P00142942,M,26-35,15545
1003351,P00334242,F,18-25,19164
1003502,P00112142,F,18-25,11935
1003765,P00255942,F,51-55,15704
1003893,P00347642,M,26-35,11607
1004019,P00237542,M,36-45,15176
1004443,P00352142,M,55+,11873
1004463,P00277842,M,51-55,8110
1004776,P00037142,F,26-35,19526
1004838,P00062842,M,46-50,19640
1005145,P00286742,M,36-45,7920
1005528,P00121342,M,51-55,19472
1000091,P00002142,M,36-45,19612
1000554,P00262242,M,26-35,7613
1000700,P00112142,M,51-55,11706
1001080,P00046742,M,55+,19698
1001275,P00184942,M,51-55,19349
1001529,P00034042,M,18-25,15860
1002214,P00146742,F,26-35,11918
1002289,P00057942,F,51-55,7821
1003496,P00145042,M,36-45,15532
1003719,P00025442,M,26-35,19061
1004069,P00334242,M,36-45,19415
1004296,P00352142,M,55+,15433
1004599,P00121342,F,36-45,19441
1004630,P00110742,F,26-35,15503
1004677,P00266642,M,51-55,15609
1004724,P00248942,F,55+,19143
1004929,P00080342,M,46-50,19692
1005106,P00147942,F,36-45,19041
1005168,P00046742,M,36-45,19412
1000047,P00221442,M,18-25,11980
1000356,P00241642,M,55+,15235
1000665,P00209742,M,18-25,15658
1000703,P00010742,F,55+,11528
1001786,P00307542,M,46-50,7884
1001906,P00010742,F,26-35,19640
1001991,P00057642,M,26-35,19045
1001993,P00032042,M,36-45,12110
1002053,P00112142,M,46-50,19581
1002364,P00113142,F,55+,11534
1002867,P00335442,M,46-50,11996
1003390,P00251642,F,46-50,11920
1003632,P00048942,M,51-55,8335
1004282,P00182142,M,36-45,19493
1004399,P00177542,F,18-25,11709
1004516,P00348842,M,18-25,19667
1004743,P00080342,M,55+,8012
1004758,P00184942,F,55+,19235
1005016,P00169742,F,36-45,3792
1005613,P00242742,F,36-45,12050
1000191,P00147742,M,18-25,15557
1000416,P00112542,M,46-50,18999
1000857,P00080342,M,36-45,19600
1001107,P00304542,F,51-55,3838
1001574,P00173942,M,26-35,7950
1001660,P00215242,F,26-35,7589
1001986,P00270942,M,51-55,19205
1002287,P00111142,M,55+,15583
1002652,P00110842,M,36-45,11791
1003039,P00113242,F,51-55,15284
1004068,P00183442,M,55+,19346
1005033,P00117342,F,55+,15264
1000280,P00184942,M,51-55,19352
1000294,P00103042,F,46-50,11742
1001026,P00334242,F,46-50,15456
1002531,P00110842,F,46-50,11601
1003939,P00182142,M,46-50,15835
1004554,P00112142,F,26-35,11733
1005027,P00110942,F,26-35,19632
1005295,P00286742,M,36-45,19687
1005559,P00318742,M,51-55,19058
1005985,P00044442,F,18-25,15275
1000625,P00136842,F,36-45,11412
1000640,P00000642,M,18-25,15462
1001562,P00122442,M,18-25,7977
1002343,P00242742,F,46-50,8268
1002516,P00318742,F,46-50,15887
1003150,P00288942,F,26-35,19254
1000054,P00025442,M,51-55,15275
1003068,P00046742,F,36-45,15736
1004332,P00184942,F,26-35,19539
1004676,P00046742,M,46-50,8177
1004749,P00119642,M,46-50,15310
1005196,P00110742,M,55+,8165
1005542,P00128942,M,46-50,15498
1001269,P00184942,F,55+,19083
1003668,P00127642,F,46-50,4217
1004196,P00318742,M,36-45,15212
1004348,P00042142,M,46-50,11599
1004991,P00345742,F,55+,8263
1005928,P00105142,M,46-50,11676
1000447,P00085942,F,46-50,15975
1005384,P00085942,F,26-35,16201
1002977,P00085942,F,18-25,10122
1006034,P00277642,M,26-35,10016
1002385,P00368042,F,46-50,9686
1005212,P00277642,M,18-25,9532
1005796,P00295942,F,26-35,12879
1000304,P00277642,M,26-35,13085
1000553,P00295942,M,26-35,15934
1005051,P00225842,F,51-55,9744
1000114,P00191942,F,26-35,12781
1000153,P00065242,M,0-17,6823
1002160,P00100442,F,18-25,15952
1005899,P00178842,M,36-45,9659
1000821,P00195542,M,18-25,9644
1000172,P00277642,M,26-35,9526
1004191,P00085942,F,46-50,9647
1005525,P00171542,F,0-17,13050
1001293,P00277642,M,26-35,9843
1004074,P00324742,M,36-45,9794
1005160,P00085942,F,18-25,13025
1005883,P00277642,F,18-25,12852
1005465,P00277642,F,26-35,6513
1002724,P00144042,F,46-50,9924
1004465,P00144042,M,18-25,3240
1002118,P00111542,M,26-35,16137
1005966,P00057742,F,36-45,6643
1000399,P00295942,F,36-45,16425
1000870,P00112742,F,26-35,9862
1002204,P00318642,M,55+,9536
1001657,P00085942,F,46-50,16071
1003544,P00085942,F,26-35,16299
1000847,P00100442,F,26-35,16406
1003795,P00116842,F,18-25,16122
1000078,P00195542,F,46-50,10042
1000600,P00277642,M,36-45,9936
1005004,P00116842,F,55+,16458
1002560,P00057742,F,46-50,16396
1004811,P00111542,M,36-45,6505
1000900,P00323842,F,55+,16060
1002123,P00171542,F,36-45,16058
1001379,P00116842,F,55+,12713
1000574,P00118342,M,26-35,13293
1002623,P00163542,M,55+,12884
1000152,P00000142,M,18-25,10587
1002613,P00070942,M,36-45,10671
1003298,P00249642,M,0-17,13433
1004787,P00350942,M,0-17,8219
1001674,P00000142,M,36-45,10769
1004537,P00190042,F,46-50,10650
1004955,P00058242,M,55+,7935
1004464,P00350942,F,51-55,10984
1001226,P00192242,M,18-25,13565
1004588,P00216342,F,26-35,10675
1001823,P00289942,F,36-45,13536
1002396,P00058242,F,18-25,13598
1006038,P00113442,F,55+,13565
1003865,P00190142,F,0-17,10909
1001848,P00064042,M,36-45,13219
1002851,P00249642,F,26-35,5721
1004664,P00216342,F,46-50,13338
1001669,P00216342,F,26-35,10896
1002698,P00000142,F,26-35,10818
1002392,P00220242,F,55+,13238
1005045,P00113442,M,36-45,10756
1001205,P00113442,F,55+,13628
1003960,P00216342,F,36-45,10787
1004189,P00130442,M,36-45,10837
1004244,P00255742,M,36-45,13664
1005028,P00057542,M,26-35,8263
1004767,P00255742,F,36-45,10776
1001918,P00000142,F,46-50,10813
1000825,P00058242,M,55+,5537
1003883,P00000142,M,51-55,8032
1002612,P00106742,F,46-50,13679
1000989,P00069042,M,51-55,13587
1005897,P00248442,M,26-35,10874
1001045,P00003442,F,0-17,2749
1001535,P00316642,F,18-25,2827
1004924,P00102642,F,36-45,2129
1001565,P00003442,M,46-50,1407
1001229,P00051842,F,26-35,3436
1001310,P00102642,M,46-50,2751
1000492,P00058442,M,26-35,8658
1002431,P00213242,F,26-35,8820
1000395,P00174442,M,18-25,8792
1005274,P00118542,M,26-35,7177
1005500,P00108542,F,36-45,7149
1005804,P00034742,F,36-45,5188
1004383,P00310142,F,18-25,7141
1004651,P00337942,F,46-50,5362
1004385,P00265242,M,26-35,8901
1004614,P00254642,F,46-50,6987
1000460,P00336942,M,46-50,6947
1001711,P00160542,F,18-25,5380
1002488,P00034742,F,46-50,8642
1005768,P00034842,F,0-17,7133
1001197,P00114442,M,36-45,8827
1005606,P00042742,F,26-35,8787
1004178,P00265242,F,51-55,7176
1002908,P00266142,M,18-25,5371
1003278,P00120342,M,36-45,5340
1005589,P00212942,F,26-35,8821
1005590,P00332342,F,46-50,3521
1004912,P00129442,F,51-55,7183
1003838,P0097842,F,26-35,3573
1001615,P00362342,F,46-50,5255
1001305,P00188442,M,46-50,7126
1001416,P00265242,M,26-35,8829
1000527,P00119442,F,26-35,8605
1000923,P00158742,M,26-35,8823
1000986,P00367642,F,55+,1896
1001619,P00213242,M,51-55,8676
